id,key,value,type 
6336807633,highway,crossing,regular
6336807634,highway,crossing,regular
6336807635,crossing,unmarked,regular
6336807635,highway,crossing,regular
6336807635,tactile_paving,no,regular
6336807636,crossing,unmarked,regular
6336807636,highway,crossing,regular
6336807636,tactile_paving,no,regular
6336807637,highway,crossing,regular
6336807638,highway,crossing,regular
6336807639,highway,crossing,regular
6336807647,highway,crossing,regular
6336807652,crossing,unmarked,regular
6336807652,highway,crossing,regular
6336820814,highway,crossing,regular
6336820820,highway,crossing,regular
6336820821,highway,crossing,regular
6336820827,crossing,marked,regular
6336820827,highway,crossing,regular
6336820834,highway,crossing,regular
6336820835,crossing,marked,regular
6336820835,highway,crossing,regular
6338090786,crossing,unmarked,regular
6338090786,highway,crossing,regular
6338090788,crossing,unmarked,regular
6338090788,highway,crossing,regular
6338140916,traffic_calming,bump,regular
6338140917,traffic_calming,bump,regular
6338140918,traffic_calming,bump,regular
6338140919,traffic_calming,bump,regular
6338140920,traffic_calming,bump,regular
6338140921,traffic_calming,bump,regular
6338140922,traffic_calming,bump,regular
6338140923,traffic_calming,bump,regular
6338140924,traffic_calming,bump,regular
6338140925,traffic_calming,bump,regular
6338140926,traffic_calming,bump,regular
6338140929,traffic_calming,bump,regular
6338140930,traffic_calming,bump,regular
6338140931,traffic_calming,bump,regular
6338140932,traffic_calming,bump,regular
6338140936,crossing,unmarked,regular
6338140936,highway,crossing,regular
6338140943,highway,crossing,regular
6338690697,highway,crossing,regular
6338690698,highway,crossing,regular
6338690707,city,Pasco,addr
6338690707,housenumber,746,addr
6338690707,postcode,99301,addr
6338690707,state,WA,addr
6338690707,unit,B,addr
6338690707,name,Lupita's Beauty & Barber School,regular
6338690707,shop,hairdresser,regular
6338690715,barrier,kerb,regular
6338690715,kerb,lowered,regular
6338690719,barrier,kerb,regular
6338690719,kerb,lowered,regular
6338690722,crossing,marked,regular
6338690722,highway,crossing,regular
6338690724,crossing,marked,regular
6338690724,highway,crossing,regular
6338690727,natural,tree,regular
6338690728,natural,tree,regular
6338690729,natural,tree,regular
6338690730,natural,tree,regular
6338690748,highway,crossing,regular
6338693263,natural,tree,regular
6338693264,natural,tree,regular
6338693265,natural,tree,regular
6338693266,natural,tree,regular
6338693267,natural,tree,regular
6338693268,natural,tree,regular
6338693269,natural,tree,regular
6338693270,natural,tree,regular
6338693271,natural,tree,regular
6338693272,natural,tree,regular
6338693273,natural,tree,regular
6338693274,natural,tree,regular
6338693275,natural,tree,regular
6338693276,natural,tree,regular
6338693277,natural,tree,regular
6338693278,natural,tree,regular
6338693279,natural,tree,regular
6338693280,natural,tree,regular
6338693281,natural,tree,regular
6338693282,natural,tree,regular
6338693283,natural,tree,regular
6338693284,natural,tree,regular
6338694785,natural,tree,regular
6338694786,natural,tree,regular
6338694787,natural,tree,regular
6338694788,natural,tree,regular
6338694789,natural,tree,regular
6338694790,natural,tree,regular
6338694791,natural,tree,regular
6338694792,natural,tree,regular
6338694793,natural,tree,regular
6338694794,natural,tree,regular
6338694795,natural,tree,regular
6338694796,natural,tree,regular
6338694797,natural,tree,regular
6338694798,natural,tree,regular
6338694799,natural,tree,regular
6338694800,natural,tree,regular
6338694801,natural,tree,regular
6338694802,natural,tree,regular
6338694803,natural,tree,regular
6338694804,natural,tree,regular
6338694805,natural,tree,regular
6338694806,natural,tree,regular
6338694807,natural,tree,regular
6338694808,natural,tree,regular
6338694809,natural,tree,regular
6338694810,natural,tree,regular
6338694811,natural,tree,regular
6338694812,natural,tree,regular
6338694813,natural,tree,regular
6338694814,natural,tree,regular
6338694815,natural,tree,regular
6338694816,natural,tree,regular
6338694817,natural,tree,regular
6338694818,natural,tree,regular
6338694819,natural,tree,regular
6338694820,natural,tree,regular
6338694821,natural,tree,regular
6338694822,natural,tree,regular
6338694823,natural,tree,regular
6338694824,natural,tree,regular
6338694825,natural,tree,regular
6338694826,natural,tree,regular
6338694827,natural,tree,regular
6338694828,natural,tree,regular
6338694829,natural,tree,regular
6338694830,natural,tree,regular
6338694831,natural,tree,regular
6338694832,natural,tree,regular
6338694833,natural,tree,regular
6338694834,natural,tree,regular
6338694835,natural,tree,regular
6338694836,natural,tree,regular
6338694837,natural,tree,regular
6338694838,natural,tree,regular
6338694839,natural,tree,regular
6338694840,natural,tree,regular
6338694841,natural,tree,regular
6338694842,natural,tree,regular
6338694843,natural,tree,regular
6338694844,natural,tree,regular
6338694845,amenity,waste_basket,regular
6340647466,highway,crossing,regular
6340652250,power,pole,regular
6340652251,power,pole,regular
6340652252,power,pole,regular
6340652253,power,pole,regular
6340652254,power,pole,regular
6340652255,power,pole,regular
6340652256,power,pole,regular
6340652257,power,pole,regular
6340652258,power,pole,regular
6340652259,power,pole,regular
6340652260,power,pole,regular
6340652261,power,pole,regular
6340652262,power,pole,regular
6340652263,power,pole,regular
6340652264,power,pole,regular
6340652265,power,pole,regular
6340652266,power,pole,regular
6340652267,power,pole,regular
6340652268,power,pole,regular
6340652269,power,pole,regular
6340683973,amenity,bench,regular
6340683973,backrest,yes,regular
6340683973,colour,blue,regular
6340683973,material,metal,regular
6340683974,amenity,bench,regular
6340683974,backrest,yes,regular
6340683974,colour,blue,regular
6340683974,material,metal,regular
6340683975,amenity,bench,regular
6340683975,backrest,yes,regular
6340683975,colour,blue,regular
6340683975,material,metal,regular
6340683976,leaf_type,needleleaved,regular
6340683976,natural,tree,regular
6340684331,artwork_type,statue,regular
6340684331,material,metal,regular
6340684331,tourism,artwork,regular
6340684332,amenity,childcare,regular
6340684333,amenity,waste_basket,regular
6340692295,name,CBC Human Resources,regular
6340692295,office,educational_institution,regular
6340692302,access,yes,regular
6340692302,entrance,yes,regular
6340964145,amenity,toilets,regular
6340964145,male,yes,regular
6340964146,amenity,toilets,regular
6340964146,female,yes,regular
6340964147,amenity,toilets,regular
6340964147,male,yes,regular
6340964148,amenity,toilets,regular
6340964148,female,yes,regular
6340964149,amenity,drinking_water,regular
6340964149,fee,no,regular
6340964150,amenity,drinking_water,regular
6340964150,fee,no,regular
6340964151,amenity,drinking_water,regular
6340964151,fee,no,regular
6340964152,amenity,drinking_water,regular
6340964152,fee,no,regular
6340964153,amenity,vending_machine,regular
6340964153,vending,feminine_hygiene,regular
6340964154,amenity,toilets,regular
6340964154,unisex,yes,regular
6340964155,amenity,vending_machine,regular
6340964155,vending,feminine_hygiene,regular
6340964156,amenity,drinking_water,regular
6340964156,fee,no,regular
6340964157,amenity,vending_machine,regular
6340964157,vending,drinks,regular
6340964158,amenity,vending_machine,regular
6340964158,vending,food;sweets,regular
6340964159,amenity,vending_machine,regular
6340964159,vending,drinks;coffee,regular
6340964160,amenity,vending_machine,regular
6340964160,vending,drinks,regular
6340964168,amenity,vending_machine,regular
6340964168,vending,drinks,regular
6340964169,amenity,vending_machine,regular
6340964169,vending,food;sweets,regular
6340964170,amenity,toilets,regular
6340964170,male,yes,regular
6340964171,amenity,toilets,regular
6340964171,female,yes,regular
6340964172,access,private,regular
6340964172,entrance,yes,regular
6340964995,amenity,toilets,regular
6340964995,male,yes,regular
6340964996,amenity,toilets,regular
6340964996,female,yes,regular
6340965005,amenity,toilets,regular
6340965005,female,yes,regular
6340965005,level,0,regular
6340965006,amenity,toilets,regular
6340965006,female,yes,regular
6340965006,level,1,regular
6340965007,amenity,toilets,regular
6340965007,level,1,regular
6340965007,male,yes,regular
6340965008,amenity,toilets,regular
6340965008,level,0,regular
6340965008,male,yes,regular
6340974945,natural,tree,regular
6340974946,natural,tree,regular
6340974947,natural,tree,regular
6340974948,natural,tree,regular
6340974951,natural,tree,regular
6340974952,natural,tree,regular
6340974953,natural,tree,regular
6340975084,highway,crossing,regular
6340975087,highway,crossing,regular
6340975096,highway,crossing,regular
6340975097,highway,crossing,regular
6340975100,highway,crossing,regular
6340975103,highway,crossing,regular
6340975105,highway,crossing,regular
6340975107,highway,crossing,regular
6340978008,man_made,manhole,regular
6340978008,manhole,drain,regular
6340978009,man_made,manhole,regular
6340978009,manhole,drain,regular
6340978010,natural,tree,regular
6340978011,natural,tree,regular
6340978012,natural,tree,regular
6341919502,crossing,marked,regular
6341919502,highway,crossing,regular
6341919504,crossing,marked,regular
6341919504,highway,crossing,regular
6341919505,crossing,marked,regular
6341919505,highway,crossing,regular
6341919506,highway,crossing,regular
6341975784,crossing,marked,regular
6341975784,highway,crossing,regular
6341975788,crossing,marked,regular
6341975788,highway,crossing,regular
6341975876,natural,tree,regular
6341975877,natural,tree,regular
6341975878,natural,tree,regular
6341975879,natural,tree,regular
6341975880,natural,tree,regular
6341975881,natural,tree,regular
6341975882,natural,tree,regular
6341975891,natural,tree,regular
6341975892,natural,tree,regular
6341975893,natural,tree,regular
6341975894,natural,tree,regular
6341975895,natural,tree,regular
6341975968,natural,tree,regular
6341975969,natural,tree,regular
6341975970,natural,tree,regular
6341975971,natural,tree,regular
6341975972,natural,tree,regular
6341975973,natural,tree,regular
6341975974,natural,tree,regular
6341975975,natural,tree,regular
6341975976,natural,tree,regular
6341975977,natural,tree,regular
6341975978,natural,tree,regular
6341975979,natural,tree,regular
6341975980,natural,tree,regular
6341975981,natural,tree,regular
6341975982,natural,tree,regular
6341975983,natural,tree,regular
6341975984,natural,tree,regular
6341975985,natural,tree,regular
